order_id,product_id,add_to_cart_order,reordered
840516,NA,NA,NA
393254,NA,NA,NA
1006011,NA,NA,NA
2869091,NA,NA,NA
234068,NA,NA,NA
287963,NA,NA,NA
1921457,NA,NA,NA
3116959,NA,NA,NA
2582557,NA,NA,NA
1295406,NA,NA,NA
3279649,NA,NA,NA
3041896,NA,NA,NA
2334308,NA,NA,NA
1115285,NA,NA,NA
2923087,NA,NA,NA
2232685,NA,NA,NA
1396487,NA,NA,NA
780657,NA,NA,NA
448745,NA,NA,NA
1766404,NA,NA,NA
790615,NA,NA,NA
1891848,NA,NA,NA
1165224,NA,NA,NA
2488116,NA,NA,NA
2279330,NA,NA,NA
2758743,NA,NA,NA
3367227,NA,NA,NA
2251085,NA,NA,NA
478264,NA,NA,NA
2438563,NA,NA,NA
1117305,NA,NA,NA
2990766,NA,NA,NA
3125622,NA,NA,NA
2052756,NA,NA,NA
288044,NA,NA,NA
1190601,NA,NA,NA
1340162,NA,NA,NA
3038510,NA,NA,NA
1053379,NA,NA,NA
1717416,NA,NA,NA
902894,NA,NA,NA
1884434,NA,NA,NA
2075602,NA,NA,NA
2140106,NA,NA,NA
3317717,NA,NA,NA
3415970,NA,NA,NA
778961,NA,NA,NA
527835,NA,NA,NA
2671736,NA,NA,NA
2229455,NA,NA,NA
3045361,NA,NA,NA
648103,NA,NA,NA
568518,NA,NA,NA
747856,NA,NA,NA
2774898,NA,NA,NA
1468171,NA,NA,NA
2737172,NA,NA,NA
2084096,NA,NA,NA
1802471,NA,NA,NA
242571,NA,NA,NA
2056789,NA,NA,NA
1039455,NA,NA,NA
1640691,NA,NA,NA
1976143,NA,NA,NA
47772,NA,NA,NA
2225199,NA,NA,NA
1321977,NA,NA,NA
3209598,NA,NA,NA
2139468,NA,NA,NA
3153738,NA,NA,NA
468037,NA,NA,NA
3363061,38311,1,1
3363061,22308,2,1
3363061,21386,3,1
3363061,39162,4,1
3363061,13176,5,1
3363061,46906,6,1
3363061,44698,7,1
3363061,21903,8,1
3363061,36714,9,1
1141213,NA,NA,NA
2040132,NA,NA,NA
790605,NA,NA,NA
3353192,NA,NA,NA
2815332,NA,NA,NA
1877053,4920,1,0
1877053,42803,2,1
1877053,40723,3,1
1877053,13517,4,1
1877053,36735,5,1
1877053,11130,6,1
1877053,43713,7,0
2014152,NA,NA,NA
1326859,NA,NA,NA
3405916,NA,NA,NA
2165704,NA,NA,NA
869915,NA,NA,NA
2614026,NA,NA,NA
2279827,NA,NA,NA
3005004,NA,NA,NA
44274,NA,NA,NA
516805,NA,NA,NA
797735,41319,1,1
797735,35221,2,0
797735,21709,3,0
797735,32655,4,0
797735,46667,5,0
1676079,NA,NA,NA
2665048,NA,NA,NA
1981566,NA,NA,NA
412840,27277,1,1
412840,43512,2,1
412840,5085,3,1
412840,8128,4,1
412840,1202,5,0
412840,5456,6,0
412840,633,7,0
412840,37141,8,0
412840,4920,9,0
412840,24363,10,0
412840,9595,11,0
412840,41238,12,1
3155691,NA,NA,NA
1287197,NA,NA,NA
1102147,NA,NA,NA
94702,NA,NA,NA
1461953,NA,NA,NA
1677440,NA,NA,NA
3135412,NA,NA,NA
374990,NA,NA,NA
3168922,4913,1,1
2369429,NA,NA,NA
1329130,NA,NA,NA
1206751,NA,NA,NA
3248028,NA,NA,NA
1099319,NA,NA,NA
1699439,NA,NA,NA
3336551,NA,NA,NA
881218,NA,NA,NA
2877007,NA,NA,NA
2403711,NA,NA,NA
2988633,NA,NA,NA
3391102,NA,NA,NA
2603268,NA,NA,NA
3109519,NA,NA,NA
137589,NA,NA,NA
3304933,NA,NA,NA
3227086,NA,NA,NA
1380625,NA,NA,NA
47690,NA,NA,NA
1082941,NA,NA,NA
2747649,NA,NA,NA
2323771,NA,NA,NA
1250611,NA,NA,NA
1170979,NA,NA,NA
3043852,NA,NA,NA
524727,NA,NA,NA
344697,NA,NA,NA
2684178,30756,1,1
2684178,44888,2,1
2684178,4920,3,1
2684178,19691,4,1
2684178,24852,5,1
2684178,29487,6,1
2684178,15290,7,1
2684178,21938,8,1
2684178,24184,9,1
2684178,19906,10,1
2684178,30567,11,1
2684178,46979,12,1
2684178,31499,13,1
2684178,11194,14,1
2684178,45116,15,1
2684178,42174,16,1
2684178,4210,17,1
2684178,3374,18,0
2684178,31848,19,1
2684178,8044,20,1
2684178,36323,21,1
2684178,34024,22,0
2684178,15700,23,1
2684178,28076,24,1
2073837,NA,NA,NA
3142268,NA,NA,NA
127942,NA,NA,NA
378456,NA,NA,NA
2186843,NA,NA,NA
1787677,NA,NA,NA
2023953,NA,NA,NA
2650156,NA,NA,NA
919425,NA,NA,NA
1942272,NA,NA,NA
3200459,NA,NA,NA
1876069,NA,NA,NA
2449460,NA,NA,NA
317478,NA,NA,NA
1978787,NA,NA,NA
1961366,NA,NA,NA
401386,NA,NA,NA
409086,NA,NA,NA
1189308,NA,NA,NA
3011821,NA,NA,NA
740528,NA,NA,NA
1168131,NA,NA,NA
3134910,NA,NA,NA
222840,NA,NA,NA
1824172,NA,NA,NA
1166743,NA,NA,NA
1983841,NA,NA,NA
32640,NA,NA,NA
2556948,NA,NA,NA
263231,NA,NA,NA
664698,NA,NA,NA
2631888,NA,NA,NA
1481580,NA,NA,NA
863474,NA,NA,NA
2633938,NA,NA,NA
3074582,NA,NA,NA
3420523,NA,NA,NA
746167,NA,NA,NA
1589911,NA,NA,NA
2108760,NA,NA,NA
2325195,NA,NA,NA
1250705,NA,NA,NA
2161933,NA,NA,NA
455558,NA,NA,NA
409713,NA,NA,NA
13799,NA,NA,NA
3031077,NA,NA,NA
1544365,NA,NA,NA
2379480,NA,NA,NA
1747661,NA,NA,NA
856718,NA,NA,NA
214003,NA,NA,NA
600152,NA,NA,NA
403604,17615,1,0
403604,13176,2,1
403604,24518,3,1
403604,41065,4,0
403604,19048,5,0
403604,45007,6,0
403604,10831,7,0
403604,16291,8,1
403604,28123,9,0
403604,3376,10,1
403604,48476,11,0
403604,20631,12,0
403604,16560,13,0
403604,8269,14,0
403604,4982,15,0
403604,13838,16,0
403604,41787,17,0
2578029,NA,NA,NA
1958671,NA,NA,NA
582618,NA,NA,NA
1159334,NA,NA,NA
1974088,NA,NA,NA
55383,NA,NA,NA
1263678,NA,NA,NA
1705861,NA,NA,NA
1301810,NA,NA,NA
1821932,NA,NA,NA
2911090,NA,NA,NA
1832661,NA,NA,NA
2679390,NA,NA,NA
1563198,NA,NA,NA
476182,NA,NA,NA
3220753,NA,NA,NA
280014,NA,NA,NA
2124668,NA,NA,NA
3164504,NA,NA,NA
1262000,NA,NA,NA
2613831,NA,NA,NA
1240700,NA,NA,NA
745404,NA,NA,NA
2086232,NA,NA,NA
1430114,NA,NA,NA
667676,NA,NA,NA
568740,NA,NA,NA
1855819,NA,NA,NA
1292489,NA,NA,NA
2599067,NA,NA,NA
1074427,11629,1,1
1074427,19348,2,1
1074427,33664,3,0
1074427,43568,4,0
1074427,29088,5,0
1074427,3696,6,0
1074427,44926,7,1
1466772,NA,NA,NA
1690288,NA,NA,NA
1384010,NA,NA,NA
2507437,NA,NA,NA
3318123,NA,NA,NA
3008102,NA,NA,NA
2048677,NA,NA,NA
875809,NA,NA,NA
862122,NA,NA,NA
2134678,NA,NA,NA
1756537,NA,NA,NA
584924,NA,NA,NA
2578192,NA,NA,NA
2505785,NA,NA,NA
742857,NA,NA,NA
3353961,NA,NA,NA
3152226,NA,NA,NA
2264572,NA,NA,NA
2394238,NA,NA,NA
893806,NA,NA,NA
987020,34969,1,0
987020,19711,2,0
987020,8242,3,1
987020,24750,4,0
987020,15576,5,0
547582,NA,NA,NA
1614060,NA,NA,NA
1239430,NA,NA,NA
1484696,NA,NA,NA
1525995,NA,NA,NA
3404003,NA,NA,NA
919670,NA,NA,NA
1351274,NA,NA,NA
2000101,NA,NA,NA
1769075,42828,1,1
1507897,NA,NA,NA
128218,NA,NA,NA
1261765,NA,NA,NA
2135277,NA,NA,NA
2597094,NA,NA,NA
208995,NA,NA,NA
394915,NA,NA,NA
1476809,NA,NA,NA
744845,NA,NA,NA
1595910,NA,NA,NA
3081988,NA,NA,NA
1746814,NA,NA,NA
53048,NA,NA,NA
1583244,NA,NA,NA
2463347,NA,NA,NA
1266380,NA,NA,NA
718019,NA,NA,NA
2036732,NA,NA,NA
1406066,NA,NA,NA
906125,NA,NA,NA
3368607,NA,NA,NA
2703152,NA,NA,NA
2952338,NA,NA,NA
3003029,NA,NA,NA
2175229,NA,NA,NA
1267871,NA,NA,NA
2781035,NA,NA,NA
1257050,NA,NA,NA
2524196,NA,NA,NA
2561743,NA,NA,NA
528674,NA,NA,NA
2722225,NA,NA,NA
2381419,NA,NA,NA
1142950,NA,NA,NA
1385020,NA,NA,NA
2547945,NA,NA,NA
1553848,NA,NA,NA
2063941,NA,NA,NA
888249,NA,NA,NA
2447724,NA,NA,NA
857287,NA,NA,NA
718843,NA,NA,NA
155699,NA,NA,NA
940409,NA,NA,NA
1586387,NA,NA,NA
528228,NA,NA,NA
396340,NA,NA,NA
1769938,NA,NA,NA
1330132,NA,NA,NA
3254921,NA,NA,NA
2825853,NA,NA,NA
2989692,NA,NA,NA
2125314,NA,NA,NA
2653099,NA,NA,NA
2249487,NA,NA,NA
2831551,NA,NA,NA
2532064,NA,NA,NA
2968311,NA,NA,NA
1269675,NA,NA,NA
3200397,NA,NA,NA
301065,NA,NA,NA
3224666,NA,NA,NA
2723270,NA,NA,NA
570135,NA,NA,NA
3073931,NA,NA,NA
376123,NA,NA,NA
2694110,NA,NA,NA
967998,NA,NA,NA
2419789,NA,NA,NA
2895080,NA,NA,NA
2397663,NA,NA,NA
193819,NA,NA,NA
2462731,NA,NA,NA
2293649,NA,NA,NA
2243367,NA,NA,NA
2101674,NA,NA,NA
2893946,NA,NA,NA
2775679,NA,NA,NA
1278985,NA,NA,NA
2120348,NA,NA,NA
820606,NA,NA,NA
490796,NA,NA,NA
1992218,NA,NA,NA
2051324,NA,NA,NA
2883247,NA,NA,NA
645412,32689,1,1
645412,12341,2,0
645412,36550,3,0
645412,17948,4,0
645412,39475,5,0
645412,21392,6,1
31786,NA,NA,NA
2320552,NA,NA,NA
2058997,NA,NA,NA
3185340,NA,NA,NA
3366204,NA,NA,NA
2574599,NA,NA,NA
1807610,NA,NA,NA
1347473,NA,NA,NA
605905,NA,NA,NA
174063,10017,1,1
174063,47626,2,1
174063,8424,3,0
174063,21616,4,0
174063,23543,5,0
174063,27086,6,1
174063,9076,7,0
174063,42701,8,0
174063,30169,9,1
358636,NA,NA,NA
1831939,NA,NA,NA
918855,NA,NA,NA
610304,NA,NA,NA
1203010,NA,NA,NA
314578,NA,NA,NA
534939,NA,NA,NA
2460146,NA,NA,NA
3395519,NA,NA,NA
520460,NA,NA,NA
428001,17316,1,1
428001,4274,2,0
428001,23385,3,0
428001,23634,4,0
428001,26032,5,0
428001,38205,6,0
428001,446,7,0
428001,43504,8,1
428001,12456,9,1
428001,5212,10,1
428001,24830,11,1
428001,31717,12,1
428001,37385,13,1
428001,34126,14,1
428001,30830,15,1
428001,20588,16,1
428001,29051,17,1
428001,24009,18,1
428001,3767,19,0
428001,35646,20,0
428001,20383,21,1
428001,18232,22,1
428001,43908,23,1
428001,30505,24,1
428001,10369,25,1
428001,21775,26,1
428001,26717,27,1
428001,48697,28,1
428001,12193,29,1
428001,1416,30,1
428001,28826,31,0
428001,6721,32,0
428001,3638,33,0
428001,2452,34,0
428001,33884,35,0
428001,41665,36,1
428001,13535,37,0
428001,40706,38,1
428001,8518,39,1
428001,47209,40,1
428001,15455,41,1
428001,3627,42,0
428001,6292,43,0
428001,35939,44,1
428001,12118,45,0
428001,32429,46,1
428001,7010,47,0
428001,46667,48,0
428001,35838,49,0
428001,10385,50,1
428001,40342,51,0
428001,21903,52,0
428001,34824,53,1
428001,44359,54,1
428001,11199,55,0
428001,11072,56,0
428001,36389,57,0
428001,26483,58,0
428001,49383,59,0
428001,45264,60,1
428001,19048,61,0
428001,436,62,0
428001,29669,63,0
428001,26096,64,0
428001,21137,65,0
428001,260,66,0
1199789,NA,NA,NA
2509699,NA,NA,NA
568206,NA,NA,NA
1165160,NA,NA,NA
223477,NA,NA,NA
937079,NA,NA,NA
2007715,NA,NA,NA
1744425,NA,NA,NA
649088,NA,NA,NA
2843352,NA,NA,NA
2299714,NA,NA,NA
1382464,NA,NA,NA
2654599,NA,NA,NA
70239,NA,NA,NA
1487308,NA,NA,NA
1579496,NA,NA,NA
826016,NA,NA,NA
257544,NA,NA,NA
63378,NA,NA,NA
2770111,NA,NA,NA
2814534,NA,NA,NA
1305751,NA,NA,NA
1480221,NA,NA,NA
1762942,NA,NA,NA
1776740,NA,NA,NA
1140681,NA,NA,NA
2265842,NA,NA,NA
524118,NA,NA,NA
1056049,7620,1,1
1056049,70,2,1
1056049,34551,3,1
1056049,46667,4,1
1056049,48017,5,1
1056049,3464,6,1
1056049,31717,7,1
1056049,49683,8,1
1056049,45143,9,1
1056049,2593,10,1
1056049,30901,11,1
1056049,24928,12,1
1056049,22504,13,1
1056049,27336,14,1
3224476,NA,NA,NA
379685,NA,NA,NA
2167787,NA,NA,NA
709095,NA,NA,NA
316970,NA,NA,NA
1103404,NA,NA,NA
2967047,NA,NA,NA
2782080,NA,NA,NA
85864,NA,NA,NA
2984026,NA,NA,NA
1068041,NA,NA,NA
1120378,NA,NA,NA
134286,NA,NA,NA
1999643,NA,NA,NA
2022337,NA,NA,NA
1560271,NA,NA,NA
2533399,NA,NA,NA
3134042,NA,NA,NA
2013529,NA,NA,NA
786486,NA,NA,NA
1817950,NA,NA,NA
2505519,NA,NA,NA
1464599,NA,NA,NA
2391941,NA,NA,NA
2136081,NA,NA,NA
3404697,NA,NA,NA
1394919,NA,NA,NA
453972,NA,NA,NA
1028376,NA,NA,NA
2818210,NA,NA,NA
825795,5621,1,1
825795,9788,2,0
825795,43789,3,0
825795,21616,4,1
825795,24852,5,1
825795,35383,6,0
825795,5240,7,1
825795,48736,8,0
825795,46720,9,1
825795,37966,10,1
825795,19048,11,1
825795,21903,12,1
2801157,NA,NA,NA
1215395,NA,NA,NA
2884213,NA,NA,NA
1969821,NA,NA,NA
3177459,NA,NA,NA
1599791,NA,NA,NA
1671642,NA,NA,NA
3409863,NA,NA,NA
1813604,NA,NA,NA
2869927,NA,NA,NA
3001094,NA,NA,NA
253746,NA,NA,NA
3399829,NA,NA,NA
1161671,NA,NA,NA
1898428,14852,1,0
1898428,1635,2,0
1898428,30305,3,0
1898428,17673,4,0
1898428,9076,5,1
1898428,43352,6,0
1898428,45066,7,1
1898428,28199,8,1
1898428,20114,9,1
1898428,18168,10,1
1898428,34660,11,1
1898428,35106,12,1
1898428,43668,13,1
1898428,16570,14,1
1898428,30223,15,0
1898428,12463,16,0
349450,NA,NA,NA
621513,NA,NA,NA
1214763,NA,NA,NA
1481813,NA,NA,NA
1505659,NA,NA,NA
2403717,NA,NA,NA
807776,NA,NA,NA
2576416,NA,NA,NA
2300534,NA,NA,NA
1419799,NA,NA,NA
438030,NA,NA,NA
3152204,NA,NA,NA
1193710,NA,NA,NA
204664,NA,NA,NA
1839541,NA,NA,NA
1927874,NA,NA,NA
1333244,NA,NA,NA
403080,NA,NA,NA
1140253,NA,NA,NA
1508449,NA,NA,NA
1519249,NA,NA,NA
1940929,NA,NA,NA
485727,NA,NA,NA
796258,NA,NA,NA
2077913,NA,NA,NA
718184,48890,1,1
718184,16405,2,1
718184,34278,3,1
718184,44987,4,0
718184,38154,5,0
718184,8193,6,1
718184,42475,7,1
718184,14147,8,1
718184,9837,9,0
718184,20114,10,1
718184,23803,11,0
718184,46979,12,1
718184,49383,13,1
718184,15052,14,1
198323,NA,NA,NA
2331005,NA,NA,NA
2003984,NA,NA,NA
2740534,NA,NA,NA
1507931,43772,1,1
1507931,47209,2,1
1507931,44303,3,0
2534105,NA,NA,NA
2198128,NA,NA,NA
963626,NA,NA,NA
2806411,23102,1,1
2806411,31257,2,1
2806411,21137,3,1
2806411,30949,4,1
2806411,44632,5,1
2806411,38293,6,1
2806411,5451,7,1
2806411,13431,8,1
2806411,7559,9,1
2806411,32360,10,1
2806411,44848,11,1
1454986,NA,NA,NA
943937,NA,NA,NA
2757115,NA,NA,NA
1695182,NA,NA,NA
216011,NA,NA,NA
1809053,NA,NA,NA
1882277,NA,NA,NA
1727653,NA,NA,NA
325637,NA,NA,NA
847717,NA,NA,NA
998669,NA,NA,NA
628149,NA,NA,NA
1048627,NA,NA,NA
2696214,NA,NA,NA
2251648,NA,NA,NA
501994,NA,NA,NA
1788569,NA,NA,NA
1012070,NA,NA,NA
2286240,NA,NA,NA
404552,NA,NA,NA
3267091,NA,NA,NA
380233,NA,NA,NA
2072090,NA,NA,NA
2854760,NA,NA,NA
2762285,NA,NA,NA
624799,NA,NA,NA
25976,NA,NA,NA
3085125,NA,NA,NA
2593473,NA,NA,NA
1608041,NA,NA,NA
406622,NA,NA,NA
1657741,NA,NA,NA
202593,NA,NA,NA
2614759,22359,1,1
2614759,17400,2,1
2614759,26587,3,1
2614759,6767,4,1
2614759,39092,5,1
2614759,6016,6,1
2614759,4920,7,1
2614759,21137,8,1
2614759,32923,9,1
2614759,35724,10,1
2614759,5976,11,1
649304,NA,NA,NA
367387,NA,NA,NA
2779246,NA,NA,NA
585945,NA,NA,NA
455341,NA,NA,NA
2261654,NA,NA,NA
2403156,NA,NA,NA
864630,NA,NA,NA
380311,NA,NA,NA
1104512,NA,NA,NA
930382,NA,NA,NA
789321,NA,NA,NA
380250,NA,NA,NA
3406209,NA,NA,NA
955766,NA,NA,NA
2762567,NA,NA,NA
910525,NA,NA,NA
3230041,NA,NA,NA
1868150,NA,NA,NA
1685425,NA,NA,NA
2883317,NA,NA,NA
2156573,NA,NA,NA
512026,NA,NA,NA
26770,NA,NA,NA
2426987,NA,NA,NA
3297703,NA,NA,NA
1336135,NA,NA,NA
2031593,NA,NA,NA
555886,NA,NA,NA
917879,NA,NA,NA
3133320,NA,NA,NA
352796,NA,NA,NA
639521,NA,NA,NA
243448,NA,NA,NA
1188667,NA,NA,NA
803315,NA,NA,NA
2134450,NA,NA,NA
1622752,NA,NA,NA
2188620,NA,NA,NA
4766,NA,NA,NA
1364850,NA,NA,NA
1133931,NA,NA,NA
883330,NA,NA,NA
2662900,NA,NA,NA
657089,NA,NA,NA
2898083,NA,NA,NA
1584183,NA,NA,NA
2977043,NA,NA,NA
1975318,NA,NA,NA
2338736,NA,NA,NA
2392244,NA,NA,NA
751168,NA,NA,NA
1289792,NA,NA,NA
46572,NA,NA,NA
875539,NA,NA,NA
1545781,NA,NA,NA
916685,NA,NA,NA
64196,NA,NA,NA
1237335,NA,NA,NA
2968116,NA,NA,NA
3170312,NA,NA,NA
1197306,NA,NA,NA
2918026,NA,NA,NA
2479795,NA,NA,NA
296905,NA,NA,NA
763161,NA,NA,NA
1112830,NA,NA,NA
1429596,NA,NA,NA
2908345,NA,NA,NA
849980,NA,NA,NA
2251921,NA,NA,NA
951444,NA,NA,NA
2869870,NA,NA,NA
1637585,NA,NA,NA
950779,NA,NA,NA
379154,NA,NA,NA
1618327,NA,NA,NA
182850,NA,NA,NA
927008,NA,NA,NA
996964,NA,NA,NA
1110172,NA,NA,NA
2984260,NA,NA,NA
1179517,NA,NA,NA
2966295,NA,NA,NA
2604905,NA,NA,NA
82156,36695,1,1
82156,21137,2,0
82156,38159,3,0
82156,5212,4,1
82156,35504,5,1
82156,40199,6,1
82156,17281,7,1
82156,27951,8,1
82156,14467,9,1
82156,43154,10,1
82156,27244,11,1
82156,46045,12,0
82156,24841,13,0
458877,NA,NA,NA
3304298,NA,NA,NA
992130,NA,NA,NA
2090191,NA,NA,NA
663268,NA,NA,NA
237863,NA,NA,NA
425265,NA,NA,NA
1974318,NA,NA,NA
3283190,NA,NA,NA
940720,NA,NA,NA
3268902,NA,NA,NA
171658,NA,NA,NA
1091065,NA,NA,NA
536596,NA,NA,NA
526671,NA,NA,NA
336488,11365,1,0
336488,13575,2,1
336488,31985,3,1
918471,NA,NA,NA
1889728,NA,NA,NA
2316874,NA,NA,NA
54804,33000,1,0
54804,29871,2,0
54804,34497,3,0
54804,32642,4,0
54804,36685,5,0
54804,32689,6,0
54804,15290,7,0
54804,40619,8,0
54804,43279,9,0
54804,264,10,0
54804,10901,11,0
54804,22957,12,0
54804,31506,13,0
54804,9068,14,0
54804,9743,15,0
54804,19734,16,0
54804,35721,17,0
54804,20985,18,0
54804,11331,19,0
54804,30338,20,0
54804,39889,21,0
54804,38406,22,0
54804,19468,23,0
54804,37449,24,0
54804,15269,25,0
54804,35761,26,0
54804,22105,27,0
54804,36434,28,1
54804,33168,29,0
54804,43968,30,0
54804,29783,31,0
54804,6189,32,0
54804,8049,33,0
54804,36259,34,0
54804,19005,35,0
54804,44245,36,0
54804,36849,37,0
87507,NA,NA,NA
2622702,NA,NA,NA
408256,NA,NA,NA
1822231,NA,NA,NA
2623473,NA,NA,NA
2877890,NA,NA,NA
2499198,NA,NA,NA
1121589,NA,NA,NA
2243334,NA,NA,NA
1526264,NA,NA,NA
231289,24553,1,1
231289,10671,2,0
231289,33602,3,0
231289,17025,4,1
231289,22268,5,0
768510,NA,NA,NA
2933035,NA,NA,NA
3131434,NA,NA,NA
2177497,NA,NA,NA
2930255,NA,NA,NA
2442695,NA,NA,NA
3319328,NA,NA,NA
1054580,NA,NA,NA
1430626,NA,NA,NA
868057,NA,NA,NA
1204974,NA,NA,NA
144055,NA,NA,NA
1285409,NA,NA,NA
430055,NA,NA,NA
2257458,NA,NA,NA
1852423,NA,NA,NA
2472796,NA,NA,NA
1396493,NA,NA,NA
857616,NA,NA,NA
83537,NA,NA,NA
1946452,NA,NA,NA
956888,NA,NA,NA
2569866,NA,NA,NA
1528031,NA,NA,NA
2176948,NA,NA,NA
801057,NA,NA,NA
3124046,NA,NA,NA
1189350,NA,NA,NA
2900752,NA,NA,NA
3358144,NA,NA,NA
1213787,13176,1,1
1213787,7146,2,0
618703,NA,NA,NA
3230709,NA,NA,NA
3196245,NA,NA,NA
2501584,NA,NA,NA
3409991,NA,NA,NA
890858,NA,NA,NA
1141018,NA,NA,NA
67169,NA,NA,NA
2316720,NA,NA,NA
1745394,NA,NA,NA
360026,NA,NA,NA
883772,NA,NA,NA
2781711,NA,NA,NA
1545143,NA,NA,NA
224479,NA,NA,NA
584149,NA,NA,NA
1312958,NA,NA,NA
1316361,NA,NA,NA
2532925,NA,NA,NA
814490,NA,NA,NA
3270193,NA,NA,NA
1284450,NA,NA,NA
626288,NA,NA,NA
1434157,NA,NA,NA
2677905,2326,1,1
2677905,27900,2,1
2677905,10095,3,1
2677905,17789,4,1
3067555,NA,NA,NA
2248130,NA,NA,NA
3379007,NA,NA,NA
2512428,NA,NA,NA
1199668,NA,NA,NA
2188576,NA,NA,NA
852650,NA,NA,NA
1338875,NA,NA,NA
288186,13176,1,1
288186,16321,2,1
288186,44137,3,1
288186,36519,4,1
288186,30103,5,1
288186,23375,6,1
288186,12745,7,1
288186,49224,8,0
288186,8671,9,0
288186,14678,10,1
288186,424,11,0
288186,18079,12,1
288186,29487,13,0
288186,34358,14,0
288186,17794,15,1
288186,1890,16,1
288186,34126,17,0
288186,7746,18,0
288186,18727,19,0
288186,33314,20,1
288186,8174,21,1
350680,NA,NA,NA
515115,NA,NA,NA
513870,NA,NA,NA
2928523,NA,NA,NA
1392089,NA,NA,NA
1855911,NA,NA,NA
429562,NA,NA,NA
442340,NA,NA,NA
2500995,NA,NA,NA
2793193,NA,NA,NA
60134,NA,NA,NA
1795027,NA,NA,NA
262923,NA,NA,NA
1005762,NA,NA,NA
2577844,NA,NA,NA
3415261,NA,NA,NA
2794797,NA,NA,NA
1795344,NA,NA,NA
967564,NA,NA,NA
1988266,NA,NA,NA
1491065,NA,NA,NA
1228957,NA,NA,NA
1922660,NA,NA,NA
413882,NA,NA,NA
1179410,NA,NA,NA
1579284,NA,NA,NA
1754999,NA,NA,NA
1238919,NA,NA,NA
889734,NA,NA,NA
1952199,NA,NA,NA
2100900,NA,NA,NA
477829,NA,NA,NA
2039682,NA,NA,NA
2384131,NA,NA,NA
67717,NA,NA,NA
2867377,NA,NA,NA
2266396,NA,NA,NA
607788,NA,NA,NA
2254467,NA,NA,NA
1320117,NA,NA,NA
1879670,NA,NA,NA
3288439,NA,NA,NA
1080989,NA,NA,NA
3339983,31635,1,1
3339983,30489,2,1
3339983,32864,3,1
3339983,35670,4,1
3339983,4274,5,1
3339983,36735,6,1
3339983,11113,7,1
3339983,45246,8,0
3357701,NA,NA,NA
1522492,NA,NA,NA
1099842,NA,NA,NA
71714,NA,NA,NA
1119743,NA,NA,NA
2266828,NA,NA,NA
488062,NA,NA,NA
1295669,NA,NA,NA
1614123,NA,NA,NA
2136099,NA,NA,NA
2624223,NA,NA,NA
357529,NA,NA,NA
1956358,NA,NA,NA
510999,34243,1,0
510999,49235,2,1
510999,38689,3,1
510999,47626,4,1
510999,42265,5,1
510999,21137,6,1
510999,43352,7,0
1360651,NA,NA,NA
2929719,NA,NA,NA
40111,NA,NA,NA
2084245,NA,NA,NA
502915,NA,NA,NA
386086,NA,NA,NA
2715459,NA,NA,NA
665924,NA,NA,NA
1011260,NA,NA,NA
267964,NA,NA,NA
948146,NA,NA,NA
1510891,NA,NA,NA
646220,NA,NA,NA
1960426,NA,NA,NA
1706615,4671,1,1
1706615,14197,2,1
1706615,48071,3,0
1706615,23691,4,0
1706615,13263,5,0
1706615,41273,6,1
1706615,8744,7,1
1706615,12044,8,0
1706615,8193,9,1
1706615,27104,10,1
1706615,15290,11,1
1706615,34615,12,1
1706615,18359,13,0
1141302,NA,NA,NA
942571,NA,NA,NA
1486969,NA,NA,NA
2172352,NA,NA,NA
1492854,NA,NA,NA
2469782,NA,NA,NA
1668313,NA,NA,NA
414131,NA,NA,NA
1291507,NA,NA,NA
234350,NA,NA,NA
2191599,1929,1,1
2191599,24954,2,1
2191599,9534,3,1
2191599,18109,4,0
2191599,37092,5,0
2191599,32826,6,0
2191599,11679,7,0
1483137,NA,NA,NA
3239800,NA,NA,NA
2870437,NA,NA,NA
269972,NA,NA,NA
3336091,NA,NA,NA
1785314,NA,NA,NA
1117355,44097,1,1
1117355,13176,2,1
1117355,9515,3,1
1117355,32935,4,1
1117355,27521,5,1
1117355,23029,6,1
1117355,38694,7,1
1117355,3957,8,1
1117355,2228,9,1
1117355,21137,10,1
1117355,39877,11,0
1117355,38827,12,0
1117355,32746,13,0
1117355,44193,14,0
1117355,7746,15,0
1117355,18441,16,0
1117355,14129,17,0
1117355,31075,18,0
1117355,44422,19,1
1117355,49235,20,1
1117355,39739,21,0
1117355,11224,22,0
1117355,27344,23,0
1178404,NA,NA,NA
2914425,NA,NA,NA
2289319,NA,NA,NA
1111699,NA,NA,NA
1793342,15792,1,1
1793342,35360,2,1
1793342,39921,3,0
1793342,17341,4,0
1793342,38416,5,0
1829290,NA,NA,NA
3292267,NA,NA,NA
1799263,NA,NA,NA
805794,NA,NA,NA
2352016,NA,NA,NA
351801,NA,NA,NA
2313350,NA,NA,NA
1086718,NA,NA,NA
854064,NA,NA,NA
3338430,NA,NA,NA
2332065,NA,NA,NA
3384969,NA,NA,NA
922378,NA,NA,NA
1633080,NA,NA,NA
2596546,NA,NA,NA
1232177,NA,NA,NA
2664702,NA,NA,NA
890032,NA,NA,NA
3374237,NA,NA,NA
781051,NA,NA,NA
3210927,NA,NA,NA
1734443,NA,NA,NA
3124729,NA,NA,NA
3187735,NA,NA,NA
2664928,NA,NA,NA
1669074,NA,NA,NA
1772084,NA,NA,NA
1881217,NA,NA,NA
102738,NA,NA,NA
966536,NA,NA,NA
149855,NA,NA,NA
2932680,NA,NA,NA
